id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38261289,City Castle Aparthotel - Apartment n.7,59629547,Petr,,Praha 6,50.09764,14.40313,Hotel room,1653,2,0,,,26,354,0,
38261524,City Castle Aparthotel - 2B Apartment,59629547,Petr,,Praha 6,50.09903,14.4027,Hotel room,1653,2,11,2024-11-17,0.17,26,354,1,
38262045,City Castle Aparthotel - Apartment n.11,59629547,Petr,,Praha 6,50.09933,14.40094,Hotel room,,2,5,2022-05-12,0.09,26,333,0,
38262610,City Castle Aparthotel - Apartment n.13,59629547,Petr,,Praha 6,50.09926,14.40249,Hotel room,,2,4,2023-06-01,0.10,26,354,0,
38262889,Aparthotel Wenceslas - Apartment n.2,59629547,Petr,,Praha 1,50.08113,14.4266,Hotel room,3818,3,0,,,26,308,0,
38263104,Aparthotel Wenceslas - Apartment n.9,59629547,Petr,,Praha 1,50.081,14.42424,Hotel room,3015,3,0,,,26,326,0,
38289684,"Apartments 3 in a historic villa. M/tr, 10m/center",232318816,Marina,,Praha 5,50.05966,14.3952,Entire home/apt,,2,184,2025-01-04,2.76,8,0,41,
38309878,Duplex with quiet terrace on Wenceslas Square,291264047,Tomas,,Praha 1,50.08041,14.42714,Entire home/apt,3509,1,230,2025-02-23,3.43,2,185,29,
38311085,New apartment near O2 Arena and Galerie Harfa,291269363,Natalie,,Praha 9,50.10643,14.48968,Entire home/apt,3189,1,20,2025-01-01,0.30,1,87,7,
38324340,Apartment Rezidence La-5B,291525248,Rezidence LA 397 S.R.O,,Velká Chuchle,50.00233,14.39532,Entire home/apt,1508,1,7,2024-12-22,0.12,8,234,3,
38344513,"Logement atypique dans péniche, terrasse, parking",264494728,Bertrand,,Praha 5,50.05765,14.41174,Entire home/apt,1974,3,127,2025-03-01,1.93,2,31,34,
38352455,Spacious Terrace Apartment | Free private parking,4720701,Matěj,,Praha 8,50.09529,14.45402,Entire home/apt,1478,1,117,2025-02-20,1.74,1,107,18,
38370381,Honest Smichov - Studio Comfort,292168645,Martin,,Praha 5,50.06433,14.41021,Entire home/apt,1441,1,217,2025-03-15,3.27,7,256,93,
38370511,Design 3BDR Apartment in residence with private ga,227945,Alex And Kate,,Praha 1,50.0785,14.42794,Entire home/apt,3084,2,220,2025-03-04,3.28,101,55,31,
38370920,Honest Smichov -  Loft Apartment,292168645,Martin,,Praha 5,50.06433,14.41021,Entire home/apt,2173,1,86,2025-03-03,1.31,7,291,23,
38376010,Útulný byt se 2 ložnicemi na Novém Městě,5297514,Wishlist Prague Residences,,Praha 1,50.0872,14.42297,Entire home/apt,2894,1,84,2025-02-25,1.28,41,162,50,
38377659,Apartment Rezidence La-4B,291525248,Rezidence LA 397 S.R.O,,Velká Chuchle,50.00282,14.395,Entire home/apt,1508,1,5,2024-11-10,0.24,8,0,1,
38377843,Apartment Rezidence La-2B,291525248,Rezidence LA 397 S.R.O,,Velká Chuchle,50.00252,14.39499,Entire home/apt,1508,1,9,2024-07-27,0.13,8,234,1,
38377882,Apartment Rezidence La-1B,291525248,Rezidence LA 397 S.R.O,,Velká Chuchle,50.00444,14.39506,Entire home/apt,1508,1,3,2024-11-24,0.16,8,239,1,
38377893,Apartment Rezidence La-4A,291525248,Rezidence LA 397 S.R.O,,Zbraslav,50.00219,14.39548,Entire home/apt,1508,1,3,2023-10-07,0.15,8,0,0,
38377907,Apartment Rezidence La-3A,291525248,Rezidence LA 397 S.R.O,,Velká Chuchle,50.00238,14.39559,Entire home/apt,1508,1,2,2024-08-09,0.25,8,247,2,
38377938,Apartment Rezidence La-2A,291525248,Rezidence LA 397 S.R.O,,Velká Chuchle,50.00408,14.39512,Entire home/apt,1508,1,4,2024-10-06,0.23,8,233,3,
38381614,"Comfy heated houseboat,terrace,parking,near center",292296048,Alex,,Praha 5,50.04179,14.40608,Entire home/apt,,3,5,2025-01-01,0.08,18,0,2,
38381972,"Anahita -  town 10' walk, Parking free, AC, views!",292296048,Alex,,Praha 5,50.06113,14.41144,Entire home/apt,1642,2,100,2025-03-09,1.50,18,144,39,
38382264,"Audrey - town 10' walk, Parking free, AC, views!",107484957,Gabriela,,Praha 5,50.06123473722869,14.411931514739988,Entire home/apt,1485,2,193,2025-01-03,2.89,3,55,37,
38382370,"Ginger-fully heated,town 10' walk!Park free, View!",292296048,Alex,,Praha 5,50.061000559101615,14.411716938018797,Entire home/apt,2880,2,43,2025-03-09,0.96,18,129,40,
38394051,"Traviata Houseboat, AC, town 10' walk, Park free",292296048,Alex,,Praha 5,50.06032117076893,14.411820411682115,Entire home/apt,1521,2,83,2025-01-06,2.40,18,134,34,
38399593,Komfortní apartmán v Dejvicích,78587939,Lukas,,Praha 6,50.10243216332772,14.397447276974042,Entire home/apt,1116,2,4,2024-12-24,0.59,1,120,4,
38403103,"Hotel Rott, Old Town, Superior Double or Twin Room",266936495,Hotel Rott,,Praha 1,50.08641,14.41821,Hotel room,4612,1,0,,,3,74,0,
38453202,The great and cozy 120m2 apartment OPEN GATE,293131279,Larisa,,Praha 2,50.07711,14.42833,Entire home/apt,5404,2,32,2024-12-30,0.48,3,55,6,
38456560,Juicy Rooftop Prague Apart with Balcony & Sunset,51534638,Alex,,Praha 1,50.07981,14.42633,Entire home/apt,1535,2,309,2025-03-07,4.61,7,119,64,
38459106,Cosy flat in center,59333794,Shamid,,Praha 1,50.08032,14.42768,Entire home/apt,2105,1,4,2019-12-22,0.06,1,0,0,
38473771,"Fashion Fun 1-Bedroom, 1.5-Bathrooms (Old Town)",9345552,Romana,,Praha 1,50.08012,14.42212,Entire home/apt,2592,2,39,2025-03-02,0.59,44,253,11,
38483014,"4. bedroom cozy apartment, 5 min to the center.",242015882,Felix A Světlana,,Praha 8,50.09333,14.45812,Entire home/apt,2186,1,20,2025-02-22,0.30,20,112,7,
38535537,Family Arena Prague,78106846,Katarína,,Praha 9,50.1033912,14.5108829,Entire home/apt,1152,2,8,2025-03-12,2.79,2,135,8,
38536147,5BR+2Bath Family Toy Story APT in city centre,103146185,Michal&Michael,,Praha 1,50.09124626067367,14.434927324077831,Entire home/apt,4333,2,194,2025-03-11,2.92,43,313,55,
38569547,CHARLES BRIDGE LUXURY APARTMENT - CASTLE DISTRICT,177398802,Krste,,Praha 1,50.08847,14.40409,Entire home/apt,1736,1,367,2025-02-12,5.49,41,318,40,
38590760,Small Cosy Studio 10 mins to City Center,294474404,Angelika,,Praha 7,50.10043,14.43076,Entire home/apt,1180,1,155,2025-01-02,2.37,1,29,30,
38599101,Pilot's Place in the heart of Prague by Ruterra,227945,Alex And Kate,,Praha 1,50.08392,14.43092,Entire home/apt,1506,2,78,2024-12-12,1.20,101,56,5,
38614693,"Bright apartment , 7 minutes to the center.",50028043,Oxana & Serge,,Praha 3,50.08449,14.45054,Entire home/apt,783,2,369,2025-03-15,5.54,6,47,68,
38616181,Deluxe 1 bedroom 55m2 apartment. Netflix TV,257779276,Oliver,,Praha 7,50.09751,14.42195,Entire home/apt,1785,1,50,2024-10-03,0.80,37,0,3,
38616413,Deluxe 2 bedroom apartment 82m2. Netflix TV,257779276,Oliver,,Praha 7,50.09866,14.42082,Entire home/apt,2291,1,21,2025-01-28,0.33,37,0,7,
38624459,Modern&Cozy Studio | 3 mins from Wenceslas Square,123711443,Creative Residence,,Praha 1,50.07807,14.42489,Entire home/apt,1499,2,253,2025-03-07,3.78,35,144,57,
38638125,Sale starting price. Apartment in ♥ of Prague,30463725,Jana,,Praha 1,50.079079,14.424514,Entire home/apt,1137,2,275,2025-02-24,4.12,1,320,53,
38643601,Big cozy spacious room near Prague centre,68224667,Tomáš,,Praha 5,50.06116,14.38171,Private room,494,1,96,2025-02-05,1.46,4,301,32,
38668255,A Cozy Room,3990737,Renata,,Praha 6,50.08261,14.31914,Private room,901,2,16,2025-01-05,0.24,4,298,8,
38689605,Romantic Wenceslas Square Studio,123711443,Creative Residence,,Praha 1,50.07909,14.4239,Entire home/apt,1707,2,300,2025-03-03,4.49,35,143,89,
38698505,Rose Plaza,25900912,Yolanda,,Praha 1,50.08593,14.433593,Entire home/apt,4849,2,67,2025-03-09,1.01,2,317,8,
38701195,"STASY'S ROOM for 1-2 people,",295877291,Bc. Stasy,,Praha 1,50.07655,14.41393,Entire home/apt,,2,0,,,3,364,0,
38768343,"110 m² duplex for 7 guests, downtown by tram 12""",296479725,Vaclav,,Praha 4,50.05626,14.45015,Entire home/apt,1606,2,44,2025-03-09,0.66,9,42,27,
38771599,Bright and comfy apartment near the city center,1091596,Natálie,,Praha 3,50.08641,14.44591,Entire home/apt,1350,2,134,2025-02-12,2.02,4,186,30,
38819675,"Cozy, clean apartment in the city centre!",65595089,Linda,,Praha 1,50.078914642333984,14.425427436828613,Entire home/apt,1489,2,311,2025-02-27,4.69,3,33,63,
38857624,Уютное жилье в центре Праги,245622760,Tatiana,,Praha 3,50.08385467529297,14.446884155273438,Entire home/apt,1710,1,104,2025-03-09,1.57,1,22,84,
38887371,Studio for two persons with a nice view,109089184,Michal,,Praha 3,50.09144,14.49306,Entire home/apt,979,1,4,2019-12-26,0.06,69,48,0,
38919989,Apartment Prokopska,41717118,Charles,,Praha 1,50.08684119999999,14.4041629,Entire home/apt,2636,3,4,2024-05-12,0.17,7,262,1,
38922854,Yellow Parrot 2BDR Apartment close to Eden Garden,227945,Alex And Kate,,Praha 3,50.08306,14.44558,Entire home/apt,,2,224,2025-01-26,3.38,101,0,44,
38940602,Studio for one person with an amazing view,109089184,Michal,,Praha 3,50.09178,14.49448,Entire home/apt,904,1,9,2025-02-13,0.14,69,48,1,
38941181,Home made with love to travel near old town,80626903,Sabina,,Praha 8,50.09097,14.4531,Entire home/apt,919,1,294,2025-03-11,4.45,3,52,90,
40274543,Three bedded studio close to downtown,109089184,Michal,,Praha 3,50.09082,14.48376,Entire home/apt,1603,1,80,2025-01-03,1.80,69,322,15,
40292209,Private room by Stasy,295877291,Bc. Stasy,,Praha 2,50.07508,14.4147,Entire home/apt,3464,2,0,,,3,365,0,
40323331,Comfy flat by river Vlatava 5m from Old Town,1542067,Fabien,,Praha 5,50.0779,14.40626,Entire home/apt,,2,22,2024-06-02,0.35,2,0,5,
40325379,(8) Bright private room near city center,47201136,Giga,,Praha 4,50.04406,14.42553,Private room,556,1,164,2025-03-05,2.54,6,221,61,
40343175,Cozy apartment with terrace in Prague Centre,311778897,Lenka,,Praha 1,50.08959,14.42673,Entire home/apt,1500,2,163,2025-02-24,2.53,2,59,69,
40360549,Quiet & new apartment near city center with garage,18803260,Josef,,Praha 5,50.07162,14.40618,Entire home/apt,2184,2,121,2025-02-18,1.89,8,153,29,
40372075,Apartment in a very center!,77299332,Ksenia & Art,,Praha 1,50.07966,14.43297,Entire home/apt,1021,2,185,2025-02-21,2.96,3,25,60,
40385731,Cozy Villa Nest❤️Nice Garden High Speed WiFi,3529680,Ondřej,,Praha 5,50.07363,14.39272,Entire home/apt,768,2,60,2025-03-02,0.93,19,213,16,
40396402,VALENTINO★★★★★Old Town Parizska str. apart. 150m2,84408835,Petra,,Praha 1,50.09067,14.41985,Entire home/apt,3723,2,114,2025-03-01,1.77,2,146,42,
40401685,Art Nouveau Apartment with Balcony Old Town Sq 2,1240390,Sarah,,Praha 1,50.08789,14.42513,Entire home/apt,3369,1,206,2025-03-07,3.23,19,304,61,
40413120,3 rooms flat closed to historic center,226782414,Pavla,,Praha 4,50.02203,14.45377,Entire home/apt,,2,51,2024-01-08,0.80,1,79,0,
40423310,Sunny Villa Room w/ Swimming Pool+Private Balcony,4279290,Vincent,,Praha 4,50.05406,14.42437,Private room,429,2,28,2024-06-23,0.44,12,107,3,
40451347,Friendly apartments in Prague + Balcony #201,239244930,Artem,,Praha 2,50.08025,14.44679,Entire home/apt,1105,1,332,2025-03-10,5.16,21,164,84,
40453834,Great Prague apartment for 6 with big tub bath !!!,312979402,Eva,,Praha 3,50.08412,14.44874,Entire home/apt,1419,3,5,2024-12-22,0.08,3,204,3,
40463626,Spacious Nest,30948727,Ljuba,,Praha 7,50.09939,14.43629,Entire home/apt,1913,2,19,2025-01-01,0.30,1,162,10,
40486343,Authentic Vinohrady Spacious Rooftop,22425758,Maxim,,Praha 2,50.07747,14.44198,Entire home/apt,2914,2,10,2025-03-01,0.16,5,66,7,
40487073,Friendly apartments in Prague + Balcony #31,239244930,Artem,,Praha 3,50.08072,14.4481,Entire home/apt,1119,1,230,2025-03-11,3.58,21,174,73,
40504912,Love Nest in the Heart of the City with A/C.,11156651,Ekaterina,,Praha 1,50.0791,14.42527,Entire home/apt,,1,115,2025-01-05,1.81,6,0,35,
40506587,Dark Tones with a Bright View. A/C and parking.,11156651,Ekaterina,,Praha 3,50.08250956157534,14.465701465172607,Entire home/apt,,1,106,2025-01-02,1.67,6,0,46,
40507599,Private studio / Prague 1 / Clean&Cozy,44368547,"Sarah, Jan & Filip",,Praha 1,50.0917,14.43209,Entire home/apt,1061,2,374,2025-03-09,5.86,9,48,83,
40562200,"NEW apartment in quiet area, backyard garden",314243871,Petr,,Praha 5,50.05727,14.37271,Entire home/apt,996,2,100,2025-03-09,1.58,1,48,23,
40579148,Miri apartment - cozy place in the heart of Prague,314436289,Andrej,,Praha 5,50.07549,14.40636,Entire home/apt,1466,2,86,2025-03-03,1.34,1,38,48,
40599353,Downtown Residence 21 - 2 bedrooms,41224901,Michal,,Praha 5,50.07289,14.39638,Entire home/apt,1906,2,77,2025-01-10,1.20,4,281,48,
40609807,Trendy home in Central neighbourhood of Prague!,307101067,Sokolska,,Praha 2,50.07036,14.4292,Entire home/apt,,2,135,2025-01-19,2.10,2,0,33,
40613595,Alternative flat,58483665,Rosane,,Praha 2,50.07694,14.43679,Entire home/apt,4734,4,5,2022-07-31,0.08,1,259,0,
40685097,Bilkova Old Town Apartment 1,272493131,Tony,,Praha 1,50.0901,14.42196,Entire home/apt,1300,1,363,2025-02-17,5.75,11,124,66,
40687356,Cozy 2bdr Apt. Wenceslas Sq. 5min walk (Navr),5463516,Zuzana & Seven Keys Team,,Praha 1,50.07796,14.4218,Entire home/apt,2215,1,65,2025-03-03,1.02,74,157,39,
39592418,Bouquet apartment 309,3763896,Evgeny,,Praha 1,50.07748,14.42182,Entire home/apt,1366,2,13,2025-01-25,0.21,14,232,1,
39599195,Royal Apartment Prague nr. 33 by Michal&Friends,52431987,Michal & Friends,,Praha 2,50.07498,14.4415,Entire home/apt,1858,1,262,2025-03-09,4.05,81,336,60,
39603088,"Luxury new Apartment,private roof,amazing view",127588862,Martin,,Praha 5,50.07733,14.40693,Entire home/apt,1797,2,175,2025-02-16,2.68,1,73,45,
39605317,Two Bedroom Apartment Charles Bridge,81230345,Kateřina,,Praha 1,50.08807,14.4056,Entire home/apt,2880,1,54,2024-04-05,0.92,14,289,1,
39626630,"Cozy, retro-styled flat in beautiful Zizkov",37031759,Nick And Jenny,,Praha 3,50.08265855641113,14.445531739342998,Entire home/apt,1228,2,151,2025-03-07,2.33,61,180,44,
39636518,(4) Bright private room in Prague 4,47201136,Giga,,Praha 4,50.0444663,14.424462,Private room,556,1,155,2025-03-09,2.38,6,239,56,
39643133,Queens 7 Apartments A1,304629918,King,,Praha 7,50.10213,14.43227,Entire home/apt,19000,1,12,2020-08-03,0.19,2,365,0,
39649006,Cosy garden house,25379535,Aurél,,Praha 6,50.13367,14.39133,Entire home/apt,10271,4,1,2024-01-01,0.07,1,89,0,
39658347,Beautiful Oasis in Central & Trendy area of Prague,231584497,Dana,,Praha 2,50.07425,14.437,Entire home/apt,1358,2,112,2025-02-23,1.72,1,116,38,
39682269,Royal Apartment Prague nr. 43 by Michal&Friends,52431987,Michal & Friends,,Praha 2,50.07639,14.44014,Entire home/apt,2168,1,236,2025-03-10,3.70,81,330,57,
39684253,Studio Vltava - FREE PARKING included,299268290,Petr,,Troja,50.11383,14.42707,Entire home/apt,,3,1,2024-04-01,0.09,2,0,1,
39696617,Luxury Apartments Krocínova - apartment 2,181484664,Tomáš,,Praha 1,50.08173,14.41485,Entire home/apt,2555,2,0,,,5,164,0,
39721296,Double room - Standard,270258279,Ioannis,,Praha 1,50.08009,14.42465,Private room,2851,1,0,,,4,295,0,
39722452,Evans accommodation: New flat near the city center,43526618,Gabriela,,Praha 3,50.08659,14.44708,Entire home/apt,1133,2,168,2025-02-10,2.61,1,90,42,
39725895,Balcony Flat - next to the Old Town Square,81076775,Oleg,,Praha 1,50.08915,14.42033,Entire home/apt,2209,1,102,2025-03-03,1.60,10,212,54,
39728322,Victoriya,305350197,Iryna,,Praha 8,50.12945,14.41183,Entire home/apt,2385,20,1,2019-11-06,0.02,1,90,0,
39743425,(6) Room with balcony near city center,47201136,Giga,,Praha 4,50.04408,14.42341,Private room,556,1,173,2025-02-22,2.64,6,235,34,
39749880,Lovely apartment in Prague,50538820,Pavlína,,Praha 7,50.1022248,14.452719,Entire home/apt,1141,3,71,2025-02-17,2.15,5,315,23,
39762052,Royal Apartment Prague nr. 53 by Michal&Friends,52431987,Michal & Friends,,Praha 2,50.07521,14.44151,Entire home/apt,2066,1,242,2025-03-10,3.77,81,332,54,
39763707,APT 2 Prague Charles Bridge 1km by Michal&Friends,52431987,Michal & Friends,,Praha 5,50.07423,14.40299,Entire home/apt,2260,1,279,2025-03-09,4.49,81,333,69,
39767088,AT WENCESLAS SQUARE Cozy studio id: (74),9550037,Anton & Vika,,Praha 2,50.07897,14.43523,Entire home/apt,1440,2,345,2025-03-09,5.39,41,229,83,
39767090,Romantic studio in the heart of the Old Prague,21252018,Renáta,,Praha 1,50.08312,14.41965,Entire home/apt,1826,3,84,2025-01-02,1.29,1,112,5,
39772048,New modern apartment on the rooftop of Prague,305728077,Eliška,,Praha 6,50.1099,14.38051,Entire home/apt,,2,20,2024-11-03,0.32,1,0,2,
39824092,42sqm apartment in Vrsovice,1335023,Sona,,Praha 10,50.07064,14.46006,Entire home/apt,1907,3,5,2024-08-03,0.15,3,288,1,
39885337,(5) Cozy room 15 minutes from the city center,47201136,Giga,,Praha 4,50.04501,14.42544,Private room,556,1,171,2025-03-02,2.66,6,235,50,
39909776,Cozy&Comfort Apartman Historic City Center,125966354,Filip,,Praha 2,50.07205,14.43974,Entire home/apt,1056,2,144,2025-03-07,5.65,5,143,65,
39914919,Vlašská 7 - Spacious Apt for 2 in Historic House,41717118,Charles,,Praha 1,50.08729934692383,14.39996337890625,Entire home/apt,2335,3,0,,,7,85,0,
39939419,Heart of Prague Lodgings,37890890,Vít,,Praha 1,50.08583,14.43598,Private room,,1,128,2025-02-28,1.98,19,311,66,
39942982,"3 bedroom cozy apartment , 5 min to the center",242015882,Felix A Světlana,,Praha 8,50.0934,14.45791,Entire home/apt,3386,1,12,2025-02-17,0.19,20,184,2,
39954925,2. Nobles Apartments,242015882,Felix A Světlana,,Praha 1,50.08669,14.39964,Entire home/apt,1673,1,39,2025-01-26,0.68,20,113,6,
39954936,4. Nobles Apartments,242015882,Felix A Světlana,,Praha 1,50.08785,14.39865,Entire home/apt,1673,1,41,2025-02-20,0.71,20,133,6,
39983060,Private blue room,28982327,Kristyna,,Praha 15,50.04327,14.55439,Private room,1800,3,10,2025-01-02,0.16,7,179,3,
39998652,Private azure room,28982327,Kristyna,,Praha 15,50.04274,14.55392,Private room,1600,3,10,2024-12-09,0.16,7,365,4,
39999232,"♡ Family Apartment, 3 Bedrooms, Parking, Top Area",303891374,Eliška,,Praha 8,50.094,14.45027,Entire home/apt,3531,3,293,2025-03-07,4.65,1,108,72,
40005793,Green Artist with balcony and view of Prague,278616676,Kateřina,,Praha 2,50.08053,14.43473,Entire home/apt,1111,4,122,2025-03-01,1.89,3,31,36,
40006630,Apartment Gesse Peckova,53799939,Anastasia,,Praha 8,50.08968,14.4471,Entire home/apt,1255,1,38,2023-08-08,0.60,3,97,0,
40021746,Private green room,28982327,Kristyna,,Praha 15,50.04318,14.55388,Private room,1700,3,6,2024-05-12,0.25,7,365,1,
40031723,Luxury Prague Riverside Apartment - 3 bedrooms,41224901,Michal,,Praha 5,50.07114,14.40733,Entire home/apt,5457,2,284,2025-03-12,4.44,4,292,38,
40099813,"Cosy, fully furnished 2kk apt near center",23023000,Holeckova,,Praha 5,50.07472,14.39533,Entire home/apt,2256,2,0,,,6,85,0,
40149807,☆NEW☆ Cozy & Stylish Apartment ❤ GREAT LOCATION!,230939962,Anna,,Praha 5,50.07283,14.39467,Entire home/apt,,1,68,2025-01-03,1.07,1,0,20,
40156359,Modern flat near city center with a coffee for you,309982566,Erika,,Praha 10,50.07514,14.48926,Entire home/apt,1354,2,136,2025-03-01,2.10,1,53,28,
40166792,Modern Apartment in vBloku,310126387,Ravil,,Praha 5,50.05928,14.37684,Entire home/apt,,1,21,2020-03-03,0.33,1,90,0,
40168361,Royal Studio Prague nr. 42 by Michal&Friends,52431987,Michal & Friends,,Praha 2,50.07526,14.44191,Entire home/apt,1265,1,221,2025-03-07,3.46,81,333,55,
40169254,Royal Studio Prague nr. 52 by Michal&Friends,52431987,Michal & Friends,,Praha 2,50.07719,14.44052,Entire home/apt,1265,1,199,2025-03-06,3.12,81,330,48,
40169471,Boutique & Modern designer home in central Prague!,307101067,Sokolska,,Praha 2,50.07031,14.42855,Entire home/apt,,2,179,2025-01-19,2.77,2,0,42,
40172900,Newly renovated apartment close to National Museum,113092831,Phuong Thao,,Praha 1,50.0776,14.4296,Entire home/apt,1668,2,162,2025-01-02,2.51,3,260,40,
40174263,Prague downtown BEST apartment Wenceslas sq. 3 min,4649864,Nathalie,,Praha 1,50.0774,14.42801,Entire home/apt,2335,1,211,2025-01-01,3.28,1,158,43,
40178458,"Fantastic views over PRAGUE, new 2 bed apartment",308328106,Khaliq,,Praha 5,50.06268,14.38868,Entire home/apt,3999,4,0,,,6,363,0,
40191070,Apartment Karlin,96624824,Josef,,Praha 8,50.09104,14.44914,Entire home/apt,1559,5,21,2023-08-07,0.33,1,25,0,
40204539,"★WOW 2BR, directly at metro Bořislavka, WiFi,Šárka",74984485,Jana,,Praha 6,50.0978,14.36177,Entire home/apt,1683,6,72,2025-03-12,1.13,4,251,36,
40221281,Studio for two persons with double bed,109089184,Michal,,Praha 3,50.09254,14.48202,Entire home/apt,1108,1,101,2025-02-27,1.57,69,354,17,
40232755,Art Nouveau Apartment with Balcony at Old Town Sq,1240390,Sarah,,Praha 1,50.08785,14.42441,Entire home/apt,3271,1,313,2025-03-02,4.86,19,304,77,
40234884,Cozy Apt Near Prague Castle,63874551,Rob,,Praha 6,50.09618,14.40319,Entire home/apt,2126,1,18,2025-01-04,0.92,1,238,3,
40253142,Charming loft near center,20352471,Jana,,Praha 10,50.07211,14.45168,Entire home/apt,2610,3,9,2024-12-09,0.51,1,305,6,
41701645,Modern 2BDR Home 5min Center (Zik),5463516,Zuzana & Seven Keys Team,,Praha 6,50.10081,14.38988,Entire home/apt,2692,1,107,2025-02-09,1.75,74,100,21,
41707981,Studio Old Town Prague,5297514,Wishlist Prague Residences,,Praha 1,50.09107,14.42037,Entire home/apt,2611,1,24,2025-02-28,0.39,41,248,23,
